,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100
1017,21412a86801c26a8405e2a78,0.0,inf,1039.0,1984.0,2674.0
1018,644343709df0c30163c38320,0.0,57186.0,10644.0,19284.0,26561.0
1019,5d21ae5d08e01ca7e51a9de5,0.0,inf,1792.0,3543.0,4437.0
1020,65826240de250bda0f333218,0.0,inf,2026.0,3594.0,6141.0
1021,ab5daa7e616ec0524dbe1806,0.0,inf,2174.0,3792.0,6219.0
1022,db9d052cdf7268c554c20e45,0.0,inf,1384.0,2755.0,3608.0
1023,664062f9cb61934175fe1167,0.0,inf,33364.0,53768.0,85735.0
1024,dfff2477f26fe48208028dfa,0.0,inf,3066.0,5172.0,7573.0
1025,b0b872d15e3226b310e65f4d,0.0,inf,2731.0,4938.0,6780.0
1026,c5338adbaf908f00fda1cb97,0.0,inf,16822.0,34008.0,44447.0
1027,0826d2dbef7f438505686465,0.0,inf,8194.0,12060.0,20700.0
1028,0044e67ceabbdd54e6599316,0.0,inf,1063.0,1515.0,2065.0
1029,7bc3162aae579d90073c3f2e,0.0,11306.0,2772.0,5487.0,8458.0
1030,0f329493ed000e3cb0200164,0.0,inf,8867.0,15771.0,23179.0
1031,4dae38e9ee678a63df2b07ab,0.0,inf,1065.0,1607.0,2681.0
1032,ab017acbdc7453a766fbbee6,0.0,inf,5545.0,8388.0,10711.0
1033,8f0495a972ae3dd6f14e49aa,0.0,inf,699.0,1254.0,1897.0
1034,a93aceb980e9f22376875657,0.0,inf,1053.0,1521.0,2428.0
1035,377c0ccd29ad6367f23e4488,0.0,inf,12564.0,20972.0,32902.0
1036,c33a9da9509d4ec769abc187,0.0,inf,781.0,1250.0,1618.0
1037,c6e8de88e0438e83a85a1de1,0.0,inf,9824.0,16010.0,24107.0
1038,b9d53e1d5e77106a3a2ca6bc,0.0,inf,3239.0,6052.0,8465.0
1039,a22d07792515841c38244b2f,0.0,inf,1089.0,1631.0,2841.0
1040,4e609fae96042acd6ed892c8,0.0,131217.0,63170.0,125537.0,155337.0
1041,54dab9e0d50a03bc5bfbc7cf,0.0,inf,2947.0,4730.0,7373.0
1042,e9ab46c1f2b4be3550a6da21,0.0,inf,11014.0,15770.0,26120.0
1043,599cbf4fd4a51ea4a65eae50,0.0,inf,4555.0,6354.0,11684.0
1044,012a018f03ba366fc922dad9,0.0,inf,8179.0,16063.0,20024.0
1045,ec32b21723c0a2d8f87d8811,0.0,inf,11835.0,18834.0,23930.0
1046,86ba9f8b1124cf02c49f1344,0.0,inf,5279.0,7663.0,13893.0
1047,5e5a1dcb625537765751e757,0.0,inf,1150.0,2226.0,3023.0
1048,d3e9fd2d383820c0337da369,0.0,inf,1960.0,3445.0,5543.0
1049,470144f8df9af019898aa39f,0.0,inf,5128.0,10066.0,13243.0
1050,176e77b8f210645ae3537626,0.0,inf,5842.0,8281.0,15248.0
1051,f02dc0095a14dad3c1606e47,0.0,inf,1966.0,3323.0,5166.0
1052,304634eadf8597a85ea0f453,0.0,22705.0,9886.0,13931.0,25364.0
1053,99f43750d6f1d09ae1213fc0,0.0,inf,4394.0,7331.0,11580.0
1054,3d2020a94f92ed6634a3a307,0.0,inf,6239.0,9163.0,16004.0
1055,ca967686601041819d5a4d87,0.0,inf,1772.0,2572.0,4090.0
1056,2546cfdb109c9b28c23d6703,0.0,inf,3035.0,5721.0,8406.0
1057,a7bdba1a35a511f2779c2c1c,0.0,inf,1703.0,3222.0,5958.0
1058,250b0aeed1a1dc16a0ea9bbd,0.0,inf,3404.0,6299.0,8899.0
1059,aee118f5a9d259bc99f2816f,0.0,inf,1725.0,2605.0,3756.0
1060,4b8ff59cfa3927167fded073,0.0,inf,1602.0,2890.0,4233.0
1061,1246260cb230ea59bd535cbe,0.0,inf,15999.0,27381.0,39750.0
1062,365d4e1a89e447a6c8bfe765,0.0,inf,4743.0,9307.0,11669.0
1063,2229439adf2fa2fe0497f03b,0.0,inf,7782.0,10571.0,19488.0
1064,44e612a99b04f814f2e9c1c0,0.0,9931.0,3794.0,7305.0,9327.0
1065,ddee8974fd4f06aed2d55cb2,0.0,inf,901.0,1429.0,1947.0
1066,e84150e8e028cf69703dcf8c,0.0,inf,9028.0,14581.0,22168.0
1067,249b260debc404fb590ab98d,0.0,inf,9871.0,17443.0,25778.0
1068,332a8354887ad9993011b561,0.0,inf,34583.0,62046.0,86611.0
1069,42fbb9c698e6da99d440c01c,0.0,inf,2659.0,4910.0,7235.0
1070,cdf11867b6b333a424722369,0.0,inf,3460.0,6622.0,8487.0
1071,fe46400beec81f889b4d186d,0.0,inf,2479.0,4103.0,6038.0
1072,43891f301f5ddf0e7a2cc13d,0.0,inf,3743.0,7283.0,9733.0
1073,398a95de51112d35021c413b,0.0,inf,7012.0,12740.0,18461.0
1074,53d7924796b41ceadafe283e,0.0,inf,4254.0,6491.0,10646.0
1075,3cfee4ad70225e9d4d8d2788,0.0,inf,2236.0,3490.0,6309.0
1076,1c8c2e6a6aeaa021e36ce41e,0.0,inf,2603.0,3921.0,5751.0
1077,7e5d1c9304e5092fc9b2f01c,0.0,inf,3487.0,6330.0,10225.0
1078,cb344f91a4f05fcd0bc5fbae,0.0,inf,1866.0,2647.0,3525.0
1079,7d9b677e5522f319f2f6d96a,0.0,inf,1952.0,3192.0,5401.0
1080,05e1d83a7aebd5775139b74f,0.0,inf,1094.0,1597.0,2154.0
1081,64ae282dcf8d8c3dd54e3cb1,0.0,inf,2062.0,3245.0,4908.0
1082,11e83b6f3be5d0c63fb4501c,0.0,inf,18770.0,34679.0,49301.0
1083,6d13ca931111d0503a105651,0.0,inf,7009.0,10696.0,18396.0
1084,a77c2de718a999dd97f058ee,0.0,inf,1520.0,2957.0,4754.0
1085,5a403f2d84af26fe275ebd17,0.0,inf,2131.0,3355.0,4679.0
1086,982325d19625d862ba862ffb,0.0,inf,1693.0,3355.0,4277.0
1087,2b99adbb64881312b7944ba3,0.0,inf,2249.0,3531.0,5191.0
1088,05a761da30577bb9a712f4c7,0.0,inf,5285.0,10116.0,16713.0
1089,fc77981480d667ff71d5a018,0.0,inf,1316.0,2218.0,3364.0
1090,8d0fec3a9c3ff899ceea865a,0.0,inf,1609.0,3132.0,5729.0
1091,39ca40dbadb6a556c44dde31,0.0,inf,18543.0,32985.0,45547.0
1092,17f303b3228014aa57fea9cb,0.0,inf,1795.0,3487.0,5270.0
1093,277e719e81b23609b5d7f2bf,0.0,inf,10604.0,20566.0,26966.0
1094,7d35d5ac550f1f0924637615,0.0,inf,682.0,1102.0,1565.0
1095,904c9c689e46f1b817a55b70,0.0,inf,4800.0,9201.0,12528.0
1096,ee0d1ef24b0db7bdc8fc5d0b,0.0,inf,1771.0,3437.0,6166.0
1097,07453f0215465a8274030540,0.0,inf,1958.0,3837.0,6085.0
1098,36eec5effddeaa25f4e5d8cf,0.0,7072.0,1880.0,3537.0,5314.0
1099,ac181a306db6dcc713877ced,0.0,inf,1798.0,3371.0,4599.0
1100,758621c52a3dbe027f8923fb,0.0,inf,415.0,782.0,1064.0
1101,bf822346f478bc6138f5d6e4,0.0,inf,5380.0,10666.0,14914.0
1102,af2a9b5d8dc9b01e23d79a23,0.0,inf,2146.0,4042.0,7273.0
1103,9e4031704fe4b62c89bcd439,0.0,inf,2060.0,3081.0,4872.0
1104,fdb06181da5cc4deda8ce40a,0.0,inf,2142.0,3915.0,5367.0
1105,0c79daf0690af119fba0946e,0.0,47029.0,17594.0,25247.0,44107.0
1106,4e381a9a2bb76043754cf8b7,0.0,inf,1732.0,2592.0,4279.0
1107,3f9832ef0b9b47bde30b48d8,0.0,2958.0,1249.0,2445.0,3294.0
1108,c3903655ec1ea13fbb8df6dd,0.0,inf,5962.0,11771.0,14724.0
1109,9947558ce65504bf2b8ef2ab,0.0,69072.0,10355.0,21928.0,27396.0
1110,c9c2da9afc0437513d0230ea,0.0,inf,2095.0,4129.0,5482.0
1111,be90488ab111985086cdb35c,0.0,inf,10711.0,19829.0,27141.0
1112,b8808bf8e497ff99f20370b6,0.0,inf,5846.0,9984.0,17556.0
1113,122b65a39e411ca97d9d5731,0.0,inf,6387.0,12725.0,16455.0
1114,f00d24a324e05ded2f552997,0.0,inf,699.0,1036.0,1380.0
1115,a34aa599f90913b24ddc260a,0.0,1895.0,1197.0,2175.0,2959.0
1116,3c979ae82ddcff565f3c04ec,0.0,inf,1047.0,1999.0,2715.0
1117,242779ee4ee89ce545908584,0.0,inf,9086.0,17235.0,22399.0
1118,0d23969ae66e626c0b2a4eda,0.0,inf,5016.0,7160.0,12850.0
1119,6054342c4e99ddc0dadb88ca,0.0,105496.0,42955.0,73901.0,116875.0
1120,27884d1cc67cc6a041e02abd,0.0,384411.0,52940.0,83424.0,132184.0
1121,e8656ed99cfa1418d1a755be,0.0,inf,17205.0,26885.0,45148.0
1122,3a41b27f997b476c74953d4b,0.0,inf,5551.0,10614.0,14800.0
1123,2c1ba16f59eba9de920f524f,0.0,inf,5952.0,10551.0,14855.0
1124,68caf83cb6ffe280380214ba,0.0,inf,9805.0,17427.0,24909.0
1125,af940531f9b7498939d28b42,0.0,inf,6053.0,12003.0,15251.0
1126,11f564562359da9f4d38b3bf,0.0,inf,5573.0,10089.0,16475.0
1127,077602895b059a9688995efc,0.0,inf,2164.0,3473.0,5410.0
1128,f4b68dcbf4ae94bb9561d5e6,0.0,inf,2266.0,3925.0,5937.0
1129,e1e881bee0defd46e76d3f9c,0.0,inf,7250.0,12147.0,20726.0
1130,40612fcee740c56de2437925,0.0,6158.0,2068.0,3157.0,4810.0
1131,992679a9e2a3d7a9424ff968,0.0,inf,4976.0,7262.0,11948.0
1132,377aac1026cabfc3d33e8de2,0.0,inf,5591.0,7885.0,14291.0
1133,ba3173024699928bc4cf6da8,0.0,inf,1146.0,1830.0,2801.0
1134,8014d6c5e39fc326e14c8678,0.0,inf,435.0,849.0,1134.0
1135,c2b62ca8b3c52749bbfcefd6,0.0,inf,15579.0,27821.0,35676.0
1136,993166ead2fb509134143cd4,0.0,inf,10269.0,15250.0,25639.0
1137,093649d815c1018387d6a97c,0.0,inf,11939.0,17829.0,25997.0
1138,335d2b9b996d59f5e482b6fe,0.0,inf,68959.0,112748.0,173214.0
1139,c50e766279f9923307755275,0.0,31268.0,9555.0,16050.0,23199.0
1140,03b1a1ad03fd1db7ae094d1b,0.0,inf,3938.0,6372.0,8594.0
1141,9108fac46ab886db23ae60c7,0.0,inf,400.0,775.0,1032.0
1142,e18daf62160961bf28fc0d96,0.0,inf,534.0,1043.0,1414.0
1143,ed92806c857a9741735c4466,0.0,inf,3095.0,5615.0,7295.0
1144,2f6721adfc33fef96da082db,0.0,inf,10085.0,16021.0,24291.0
1145,22bed7e9f9d7c7d6d15544c3,0.0,inf,1277.0,1800.0,3246.0
1146,fbee5229a14a0c7623d384db,0.0,inf,10024.0,14933.0,21606.0
1147,d29a2dc9f753310d591b725e,0.0,inf,3967.0,7166.0,11656.0
1148,6741d3a59b398fca9136a0f4,0.0,inf,1166.0,1928.0,2907.0
1149,615bc4811f2aa20cbb111e88,0.0,inf,2889.0,5145.0,7702.0
1150,591e4b402926667eeb078b72,0.0,inf,5139.0,10142.0,16964.0
1151,43b662b259ef15f0b3c2ac1a,0.0,17723.0,5639.0,9729.0,13202.0
1152,99ce14fa2f234d03c461f278,0.0,inf,2639.0,4198.0,5815.0
1153,6be8498c8ed87c35cd50a311,0.0,24884.0,5804.0,8549.0,12867.0
1154,535e5a141072a155780da7bd,0.0,inf,754.0,1146.0,1516.0
1155,dd0775fdeeb82bde9bf6e2e4,0.0,inf,1651.0,2916.0,4361.0
1156,01b26d9675d9929429df12a8,0.0,inf,2117.0,3516.0,5594.0
1157,3405a5e83ed1ce69706e94aa,0.0,inf,2548.0,4334.0,6256.0
1158,0590d6b9cb70356afc42fa43,0.0,inf,4558.0,7638.0,10941.0
1159,13f173f0f59a8538a626b107,0.0,inf,6804.0,10453.0,16526.0
1160,8e13413ea7934198b020ab74,0.0,inf,1852.0,3144.0,4785.0
1161,9305d4e52a89898208067cc9,0.0,inf,5707.0,8184.0,13824.0
1162,6e998c6384ae8483422b395d,0.0,inf,2278.0,3830.0,6918.0
1163,b8f0589c14722b4e8ba8c059,0.0,inf,2310.0,3922.0,6548.0
1164,1d3cfc1cd7f7d5b7c1984104,0.0,inf,6675.0,10494.0,15779.0
1165,7eaf8db69f4fb250068ecb38,0.0,inf,3719.0,5284.0,9324.0
1166,6da7e8561eb63d1e72a24a48,0.0,inf,8700.0,16401.0,22963.0
1167,04777f3c4f968a611da8a7c1,0.0,inf,1947.0,3854.0,5172.0
1168,5f8b70bf15795299950467f1,0.0,inf,3516.0,6406.0,8519.0
1169,3ecfa4f0906ffdb89c4bac59,0.0,inf,416.0,710.0,1087.0
1170,4456e0fa5c7bb28c0da5086d,0.0,inf,3889.0,6615.0,11919.0
1171,22dcb2ddc9dfbaf20587efda,0.0,inf,2593.0,3912.0,5974.0
1172,30b840bc79c4dcb52c76dc98,0.0,inf,7624.0,10810.0,16943.0
1173,569a73f355053c91ebe376e1,0.0,inf,1308.0,2570.0,3397.0
1174,8e746a68802e8bb7872b3984,0.0,inf,5900.0,11404.0,14398.0
1175,2619e43ea84c0bef027eeaaa,0.0,3333.0,1311.0,2123.0,3428.0
1176,8699d886a13b540d26a22bd4,0.0,inf,437.0,766.0,1078.0
1177,c00a50d9bc548817eeee46c9,0.0,7060.0,1851.0,3428.0,5288.0
1178,8577bcb246004beadd8a971b,0.0,inf,5975.0,8932.0,15400.0
1179,5836e5a8f9f6a93b7c28f8fc,0.0,inf,2192.0,3095.0,3904.0
1180,ff1074f2d615b53025f18d38,0.0,inf,3755.0,7172.0,9167.0
1181,5c4eb5d282cbc552977623a2,0.0,inf,3988.0,5631.0,9042.0
1182,d95b44a7da776338d9d7b0d9,0.0,inf,1554.0,3090.0,4608.0
1183,77ae13cdc98a405f9c6ec3e6,0.0,inf,8569.0,12715.0,22500.0
1184,e434777995553cbbd48bb0f7,0.0,inf,2391.0,3568.0,5169.0
1185,80a386c293c5eeed45fc4a9f,0.0,inf,2373.0,3883.0,5947.0
1186,ad8c1e1a02bcfd2da77ff74b,0.0,inf,2094.0,3404.0,5335.0
1187,3410bab6197bd6295e76425d,0.0,inf,6242.0,9431.0,12532.0
1188,99208e2de46447ac32885b6a,0.0,inf,3164.0,4780.0,7603.0
1189,df1f6e32fe13e54ba32b5eb6,0.0,inf,1807.0,3562.0,6070.0
1190,1611420f7e18118adebec57b,0.0,inf,1160.0,1920.0,3145.0
1191,6d571fc311f1c2b796278cb4,0.0,inf,1102.0,2109.0,3482.0
1192,65425d26137d94f92d1c54f5,0.0,inf,4767.0,9378.0,11756.0
1193,8e844e83cce5cf2666a71a9e,0.0,inf,1472.0,2254.0,3718.0
1194,6da400e10fce441cbcb6b77b,0.0,inf,1518.0,2301.0,3816.0
1195,28ce7835e2a9fe8678c3d75c,0.0,inf,2406.0,4214.0,6352.0
1196,72da9e2b1741c33edbc89158,0.0,inf,24272.0,37367.0,55923.0
1197,1c7d5b7204923523cd0042bf,0.0,inf,4957.0,9839.0,15011.0
1198,d97073c64ed452b12c46e952,0.0,inf,6443.0,9954.0,12990.0
1199,ed23eceb0c6aae3229194ed7,0.0,inf,17512.0,28210.0,46163.0
1200,c4a33938f77cbe18d4af9aa8,0.0,inf,5404.0,9356.0,13214.0
1201,6a731d3857585e164c471486,0.0,inf,5409.0,9945.0,14008.0
1202,5917bacc5ee6aa9df304621a,0.0,5802.0,2739.0,4290.0,6247.0
1203,6e0f0a8917c6d7b25f759772,0.0,6094.0,1917.0,3236.0,5159.0
1204,a3f381a4b4b3cf0a3e164c9b,0.0,inf,35358.0,68044.0,87522.0
1205,c84fb07897b3ce159d35e46d,0.0,inf,5089.0,10142.0,15216.0
1206,4ac68d06a57fe34526fd4027,0.0,inf,1873.0,3216.0,5519.0
1207,1dbbfe4a3884699eb1e4f1d5,0.0,4721.0,2214.0,4110.0,5825.0
1208,bb3740253921fbaddc075440,0.0,inf,1590.0,2707.0,3960.0
1209,8ebe0d9fe24c7e5bdb444239,0.0,26409.0,6915.0,10554.0,19041.0
1210,4a842cf7e5bae38d361391dc,0.0,inf,5266.0,8457.0,12558.0
1211,f737a0a69f0e5de805776286,0.0,inf,6968.0,12817.0,18043.0
1212,e756e5f4be31f7435164036c,0.0,3089.0,418.0,624.0,1078.0
1213,ca28ecaf21d7ac470e56b88f,0.0,inf,878.0,1477.0,2283.0
1214,8cdb6ef63a8c0c5d00f2b54f,0.0,inf,4718.0,8700.0,13361.0
1215,4c91c472140b6b9fe2fd5635,0.0,inf,7225.0,12459.0,16331.0
1216,d15a0d595a37ae1d29e55348,0.0,inf,1876.0,3691.0,4850.0
1217,525ae6c4987c9b21a6439fdf,0.0,inf,1090.0,2123.0,3776.0
1218,13b9f4e1ee8b1300d8bf3ad2,0.0,inf,1602.0,2371.0,3995.0
1219,777f1b2a183e2fe16a33bee0,0.0,inf,14967.0,25628.0,35942.0
1220,33a9aedbe41b8cfde43b904e,0.0,inf,1976.0,3409.0,4773.0
1221,2e954861df1710911f6f4f68,0.0,inf,1864.0,2627.0,3382.0
1222,4f47f4b3d0223b3332e2c449,0.0,inf,16718.0,24355.0,41127.0
1223,44559c6bcba025cdeb3ff8bb,0.0,inf,1141.0,1962.0,2910.0
1224,41bddee95cef23cdf511441f,0.0,inf,6188.0,9358.0,11930.0
1225,35b85ec7bed3b04440704a63,0.0,inf,6489.0,10588.0,17909.0
1226,e057cefbc80b6a1c4adbea3b,0.0,inf,2552.0,3867.0,5108.0
1227,c7e89ffde87b29c3b0d768ca,0.0,inf,5994.0,9655.0,12221.0
1228,8b3f6f3809bf55cfa173a019,0.0,inf,6458.0,10055.0,16983.0
1229,8948e6eeee4f9c107afb4387,0.0,inf,5375.0,9370.0,13333.0
1230,a94d9da12d4f718a3eb7513c,0.0,inf,1130.0,1973.0,2791.0
1231,35fa90c3066d4be2388b3410,0.0,inf,444.0,846.0,1126.0
1232,f59c0dea849295fac21ef29d,0.0,inf,202981.0,358820.0,531749.0
1233,73315badc86e5393eabe8d2c,0.0,inf,2137.0,4221.0,7477.0
1234,ffb674f08593e5b1f03852e3,0.0,inf,2069.0,3348.0,4543.0
1235,1732c85de05a7059b3e61b28,0.0,inf,3796.0,6255.0,8287.0
1236,c86a028d84d9e87c0e12dd93,0.0,inf,4508.0,6157.0,10969.0
1237,d1ada7d9dc3ee596fb245399,0.0,inf,2188.0,3918.0,5566.0
1238,a64ffc82ccb20474d67b7dfb,0.0,inf,18593.0,26998.0,48115.0
1239,5e90532dec5310594b80c4a3,0.0,inf,2013.0,3800.0,5336.0
1240,2ed21f725f200bd89bf2f3ed,0.0,inf,4274.0,7472.0,11050.0
1241,603fd1d358827f74ce7ebbe5,0.0,3077.0,463.0,929.0,1203.0
1242,08df2f9cf8556ef6cbcdc093,0.0,inf,1673.0,2547.0,4431.0
1243,1bd74f44f82537ab2a3c0339,0.0,inf,3013.0,5874.0,7822.0
1244,a03d088ab4fc094cc7576169,0.0,inf,2533.0,4541.0,6684.0
1245,5fcc361cdc97d233ef72e1e4,0.0,inf,7256.0,14397.0,18880.0
1246,bc919010f5bf1ac1e80f6080,0.0,inf,2050.0,3571.0,4949.0
1247,41aff66706f20fd13f376883,0.0,inf,5317.0,10183.0,13188.0
1248,9658ad26507f7829258d1482,0.0,inf,1801.0,3411.0,6162.0
1249,175d8d61814ba431693543aa,0.0,inf,1280.0,2419.0,3278.0
1250,48033e4cd196aa01a3b4140d,0.0,inf,7240.0,14215.0,23532.0
1251,38eb690142dc266ea1b591c8,0.0,inf,5836.0,10007.0,17651.0
1252,cf94ba44c64fee9be3f057e1,0.0,inf,2209.0,3571.0,6001.0
1253,d14961b7e0a6593983c5a949,0.0,inf,4552.0,7202.0,11277.0
1254,29505c194e52a116a9475a82,0.0,inf,1745.0,3350.0,5577.0
1255,5b5b225b30e5666987c3aed7,0.0,inf,3222.0,5830.0,9775.0
1256,7d40f1412669747201b0c459,0.0,inf,19350.0,30737.0,46888.0
1257,f7072b39a6d3cdcee05a5cb5,0.0,inf,2276.0,4201.0,5950.0
1258,71724acc0197fc719f733ebd,0.0,inf,35045.0,54265.0,90114.0
1259,e22d51d6aec3a398eb71c920,0.0,59598.0,10585.0,15775.0,26862.0
1260,c1cbecfb6e2013fad7044631,0.0,37204.0,7652.0,12527.0,19060.0
1261,79fd40c8b918be6f83caf6ff,0.0,inf,8167.0,15940.0,19660.0
1262,7c8f53f8092534551f71cb6a,0.0,inf,51570.0,80782.0,131825.0
1263,b43d3e3e5d6857797d1a665e,0.0,inf,10025.0,15185.0,26232.0
1264,48a46accabbad93e94de8581,0.0,inf,5331.0,8672.0,12298.0
1265,b7ff414f657b8f6342e10782,0.0,inf,823.0,1498.0,2649.0
1266,157764185b244c2f637504d1,0.0,inf,3530.0,5975.0,9822.0
1267,dc6294b9e574540a7510463d,0.0,inf,3681.0,6925.0,9529.0
1268,df18dcac597dcccec0a94bcd,0.0,inf,5067.0,7686.0,13350.0
1269,6866ca2745452ba3beb3917b,0.0,inf,25259.0,38130.0,63540.0
1270,bb4063b92af1564d10645274,0.0,71704.0,23963.0,41801.0,63284.0
1271,13202dffa951f6b210a22e86,0.0,inf,3470.0,6567.0,8166.0
1272,d1b19ec5ce46afc343fcdcb9,0.0,inf,5998.0,12017.0,14961.0
1273,565fdbdaf72fe8e6b67f2f95,0.0,inf,2063.0,4041.0,5036.0
1274,7c9f557e1341a2b3c82a6b1c,0.0,inf,5129.0,7265.0,12693.0
1275,3d7019133add253f358d5ddb,0.0,inf,1732.0,2698.0,4356.0
1276,6f15d093edabfbb6abc564b0,0.0,inf,923.0,1820.0,2376.0
1277,a6a72b81510a05ab486a151d,0.0,inf,5169.0,10173.0,16511.0
1278,98eb90e8293aee23e6988f81,0.0,inf,1218.0,2296.0,3533.0
1279,60ca1a9da4ecaf4a577b2ad1,0.0,inf,1632.0,3209.0,4131.0
1280,d6d460ca974a982820cd0390,0.0,inf,9422.0,17795.0,24641.0
1281,6d6cd85fbaef57811aca1ed9,0.0,inf,7815.0,14926.0,19778.0
1282,83422fe218d829e2c5cd04eb,0.0,2187.0,1733.0,3215.0,4208.0
1283,7d0e581dd2666a4f60c4e4d0,0.0,inf,2293.0,3819.0,4897.0
1284,5c7fdb6dbb388d49b8507d9c,0.0,inf,37020.0,68021.0,91347.0
1285,6958403c13913d7934fd92ee,0.0,inf,3766.0,6119.0,10412.0
1286,cb18658e1e45ae52f3be8cac,0.0,inf,6466.0,10723.0,16520.0
1287,9757f8669311da195e82a9e0,0.0,228223.0,66670.0,107119.0,170794.0
1288,5aa9c10f272ada8d49c70b7b,0.0,inf,1896.0,3293.0,5377.0
1289,5205908ad2682008f41ee434,0.0,inf,2184.0,3821.0,5771.0
1290,204e9a2d9ab3e1529be799bd,0.0,inf,12430.0,21985.0,32739.0
1291,2cb671ae7644fb3d9be38e5b,0.0,inf,2342.0,3997.0,6159.0
1292,f4b4ad0aa5c4fa6aed72aa1e,0.0,inf,799.0,1518.0,2195.0
1293,b388e54d4199c1eced890be1,0.0,inf,6291.0,9591.0,15713.0
1294,5c4bdd586ce487527debe9a0,0.0,inf,5752.0,7898.0,14601.0
1295,56e0feac1c39d4e1375e3b1b,0.0,inf,29853.0,44737.0,75716.0
1296,ba9623d674353d0198099f52,0.0,inf,10252.0,17295.0,24700.0
1297,d015f2e81d6a2b46028e19fb,0.0,inf,5668.0,9996.0,16269.0
1298,c1f11c96b8ddc418c36309cc,0.0,inf,21246.0,31793.0,53182.0
1299,736d8e1cbef3c11f20483469,0.0,inf,19124.0,37766.0,60983.0
1300,66071cf32fa6c70992d566bf,0.0,inf,2245.0,4201.0,5632.0
1301,29510ca1d21309593e828fda,0.0,inf,5203.0,9788.0,15545.0
1302,e5a9e710d73e8fa8de5768b0,0.0,inf,6138.0,10241.0,14779.0
1303,4f8cf6bf3a8f4914531092cb,0.0,inf,1359.0,2659.0,3413.0
1304,35b9537e8f50b78abbaed470,0.0,inf,6114.0,10033.0,14280.0
1305,910a87967e35b6be3a03fe96,0.0,inf,1815.0,3164.0,4578.0
1306,23f52e09a4d80e4830bbd23f,0.0,inf,5306.0,9345.0,13703.0
1307,cc9fbf5771691a64d4dd8e58,0.0,inf,5060.0,7509.0,11256.0
1308,738223e5bc8fa2d7a57c9872,0.0,inf,1305.0,2197.0,3142.0
1309,ddc2c5faca65bb4c3390693d,0.0,inf,10320.0,15280.0,24563.0
1310,d8ae927561d44fa2da3a10e8,0.0,inf,1134.0,1854.0,2989.0
1311,490c7e75012c61e40d313302,0.0,inf,28424.0,46008.0,75166.0
1312,057948a4a258fcb63ead0fee,0.0,inf,868.0,1625.0,2119.0
1313,b9e379b2b20839e38eb39724,0.0,inf,4308.0,7244.0,9547.0
1314,d66afd122b455ac8154ba449,0.0,24476.0,17588.0,27353.0,44889.0
1315,03f065d504bb67df0599b052,0.0,inf,1611.0,2388.0,4184.0
1316,129189e3a726caf0ea141ded,0.0,inf,4820.0,9544.0,12712.0
1317,93b22104c9b283e6d842f9e0,0.0,inf,10023.0,15137.0,28317.0
1318,fde344ce9684ec5c7462f9b3,0.0,54095.0,30110.0,56700.0,76602.0
1319,fc6d680fcf4162e66e8ea81c,0.0,inf,544.0,1075.0,1544.0
1320,52faa35ddefd0fe2a5adb0b2,0.0,inf,4010.0,5681.0,7825.0
1321,bb31de3beae1f7c921af37a7,0.0,inf,3485.0,5980.0,9245.0
1322,3ede57f67c6f7bb8038d587b,0.0,inf,5830.0,9525.0,14676.0
1323,10cdd82762df886503fc2992,0.0,inf,1926.0,3255.0,5016.0
1324,556e5f166aec4d520399508c,0.0,inf,1100.0,1855.0,2730.0
1325,d9c5d888f8098e850bb61838,0.0,inf,7852.0,15468.0,20414.0
1326,3913a3df73f492189e4740ca,0.0,inf,1188.0,1830.0,2564.0
1327,679e0a114a4369326e45295b,0.0,inf,2457.0,4032.0,6337.0
1328,694688b393a07026f6eca16f,0.0,inf,5105.0,8546.0,11462.0
1329,3a2ffaec4df98665b7f73e9e,0.0,inf,2225.0,3340.0,5637.0
1330,0c66d65387bb55a15c029f78,0.0,inf,4762.0,8318.0,14251.0
1331,6f5ab9bbfa7ec2418d3440e1,0.0,inf,10972.0,18510.0,32788.0
1332,385f82660784e16d31ec374a,0.0,inf,6374.0,10115.0,16940.0
1333,6d585f56d0375c98cf3e3f43,0.0,inf,1489.0,2102.0,3489.0
1334,1805ce7486d45d5b12da1f15,0.0,inf,2366.0,4059.0,6498.0
1335,1d48221d843a278f22944dea,0.0,inf,9973.0,16305.0,26030.0
1336,4855683b922e33ffade185e2,0.0,inf,1646.0,2929.0,4512.0
1337,65c19ead6e9ee2ffc04e2230,0.0,inf,2576.0,4437.0,6651.0
1338,ac8f3bee3499f9da962fde14,0.0,inf,5590.0,10018.0,14298.0
1339,45336895d1c1609fcc903e43,0.0,inf,4499.0,8731.0,11261.0
1340,734e599cf15ba071b7f62136,0.0,inf,2243.0,3520.0,5435.0
1341,4590a0d830532397fb8e27cf,0.0,inf,2236.0,4115.0,5495.0
1342,59f8867220278d78b8351943,0.0,53723.0,19543.0,28628.0,48338.0
1343,46dd0e0db07c8b64dbd5c0c2,0.0,inf,4887.0,7881.0,12187.0
1344,d4829b8de148d2fe68c3d055,0.0,5091.0,3290.0,5763.0,8654.0
1345,f61aaa68f7614f5aa338f8b8,0.0,inf,1107.0,1822.0,2469.0
1346,d9b99e5f2f771e4787969ba1,0.0,inf,4562.0,7647.0,11759.0
1347,eebfd0247ee8cfdd70e4d8ee,0.0,inf,1105.0,1833.0,2882.0
1348,155b8f41aa2c31e31572c476,0.0,inf,2479.0,3815.0,4951.0
